"PMID","Gene","Entrez_ID","Evidence_Text","Source","Title","Journal","Year"
"14624354","insulin receptor","3643","The field of migraine genetics has seen an explosion of information over the last year. In a recent breakthrough, missense mutations in a chromosome 1q23 gene, ATP1A2, encoding a Na+, K+-ATPase, have been identified in four distinct pedigrees with a rare form of familial hemiplegic migraine (FHM). ATP1A2 is expressed in the brain, like the voltage gated calcium channel gene, CACNA1A, previously identified as the first hemiplegic migraine gene (FHM1). The shared hemiplegic migraine phenotype of m","PubTator3","Update on the genetics of migraine.","Human genetics","2004"
"14624354","INSR","3643","The field of migraine genetics has seen an explosion of information over the last year. In a recent breakthrough, missense mutations in a chromosome 1q23 gene, ATP1A2, encoding a Na+, K+-ATPase, have been identified in four distinct pedigrees with a rare form of familial hemiplegic migraine (FHM). ATP1A2 is expressed in the brain, like the voltage gated calcium channel gene, CACNA1A, previously identified as the first hemiplegic migraine gene (FHM1). The shared hemiplegic migraine phenotype of m","PubTator3","Update on the genetics of migraine.","Human genetics","2004"
"14668201","5-HTTLPR","6532","Association analysis of 5-HTTLPR variants, 5-HT2a receptor gene 102T/C polymorphism and migraine.","PubTator3","Association analysis of 5-HTTLPR variants, 5-HT2a receptor gene 102T/C polymorphism and migraine.","Journal of neurogenetics","2003"
"14668201","5-HT2a receptor","3356","Association analysis of 5-HTTLPR variants, 5-HT2a receptor gene 102T/C polymorphism and migraine.","PubTator3","Association analysis of 5-HTTLPR variants, 5-HT2a receptor gene 102T/C polymorphism and migraine.","Journal of neurogenetics","2003"
"14668201","serotonin transporter","6532","It is well known that migraine has a strong genetic component, although the type and number of genes involved is not yet clear. There is evidence to suggest that serotonin-related genes participate in the pathogenesis of migraine. Previous studies have shown that gender differences influence the serotonergic neurotransmission and, in addition, the migraine prevalence is higher in females than males. Therefore, we investigated the functional polymorphism in the upstream regulatory region of the s","PubTator3","Association analysis of 5-HTTLPR variants, 5-HT2a receptor gene 102T/C polymorphism and migraine.","Journal of neurogenetics","2003"
"14668201","5-HT2A receptor","3356","It is well known that migraine has a strong genetic component, although the type and number of genes involved is not yet clear. There is evidence to suggest that serotonin-related genes participate in the pathogenesis of migraine. Previous studies have shown that gender differences influence the serotonergic neurotransmission and, in addition, the migraine prevalence is higher in females than males. Therefore, we investigated the functional polymorphism in the upstream regulatory region of the s","PubTator3","Association analysis of 5-HTTLPR variants, 5-HT2a receptor gene 102T/C polymorphism and migraine.","Journal of neurogenetics","2003"
"14668201","5-HT transporter","6532","It is well known that migraine has a strong genetic component, although the type and number of genes involved is not yet clear. There is evidence to suggest that serotonin-related genes participate in the pathogenesis of migraine. Previous studies have shown that gender differences influence the serotonergic neurotransmission and, in addition, the migraine prevalence is higher in females than males. Therefore, we investigated the functional polymorphism in the upstream regulatory region of the s","PubTator3","Association analysis of 5-HTTLPR variants, 5-HT2a receptor gene 102T/C polymorphism and migraine.","Journal of neurogenetics","2003"
"15088153","monoamine oxidase A","4128","Association analysis of the functional monoamine oxidase A gene promotor polymorphism in migraine.","PubTator3","Association analysis of the functional monoamine oxidase A gene promotor polymorphism in migraine.","Journal of neural transmission (Vienna, Austria : 1996)","2004"
"15088153","MAO-A","4128","Migraine affects about 15% of the adult population. Serotonergic and dopaminergic systems are believed to be involved in its pathophysiology. One of the key enzymes in the degradation of serotonin and to a lesser extent of dopamine is monoamine oxidase A (MAO-A). In this study we investigated a functionally relevant gene-linked polymorphic repetitive sequence (LPR) located approximately 1.2 kb upstream of the ATG codon in the MAO-A-promotor gene. 119 patients with migraine and 229 controls were ","PubTator3","Association analysis of the functional monoamine oxidase A gene promotor polymorphism in migraine.","Journal of neural transmission (Vienna, Austria : 1996)","2004"
"15546262","c-fos","2353","BACKGROUND: Migraine has strong genetic and environmental components and may also be a significant contributor to chronic migraine (CM). It is hypothesized that gene expression changes in peripheral blood cells can be used to detect the interaction of these influences. OBJECTIVE: Distinct genomic expression patterns for migraine and CM will be present. These genomic profiles will help clarify the interactions of inheritance and environment. This initial study begins to examine the feasibility of","PubTator3","Genomic abnormalities in patients with migraine and chronic migraine: preliminary blood gene expression suggests platelet abnormalities.","Headache","2004"
"15546262","cox-2","4513","BACKGROUND: Migraine has strong genetic and environmental components and may also be a significant contributor to chronic migraine (CM). It is hypothesized that gene expression changes in peripheral blood cells can be used to detect the interaction of these influences. OBJECTIVE: Distinct genomic expression patterns for migraine and CM will be present. These genomic profiles will help clarify the interactions of inheritance and environment. This initial study begins to examine the feasibility of","PubTator3","Genomic abnormalities in patients with migraine and chronic migraine: preliminary blood gene expression suggests platelet abnormalities.","Headache","2004"
"15546598","low-density lipoprotein receptor","3949","Investigation of the low-density lipoprotein receptor gene and cholesterol as a risk factor for migraine.","PubTator3","Investigation of the low-density lipoprotein receptor gene and cholesterol as a risk factor for migraine.","Journal of the neurological sciences","2004"
"15546598","Low-Density Lipoprotein Receptor","3949","The Low-Density Lipoprotein Receptor (LDLR) gene is a cell surface receptor that plays an important role in cholesterol homeostasis. We investigated the (TA)n polymorphism in exon 18 of the LDLR gene on chromosome 19p13.2 performing an association analysis in 244 typical migraine-affected patients, 151 suffering from migraine with aura (MA), 96 with migraine without aura (MO) and 244 unaffected controls. The populations consisted of Caucasians only, and controls were age- and sex-matched. The re","PubTator3","Investigation of the low-density lipoprotein receptor gene and cholesterol as a risk factor for migraine.","Journal of the neurological sciences","2004"
"15546598","LDLR","3949","The Low-Density Lipoprotein Receptor (LDLR) gene is a cell surface receptor that plays an important role in cholesterol homeostasis. We investigated the (TA)n polymorphism in exon 18 of the LDLR gene on chromosome 19p13.2 performing an association analysis in 244 typical migraine-affected patients, 151 suffering from migraine with aura (MA), 96 with migraine without aura (MO) and 244 unaffected controls. The populations consisted of Caucasians only, and controls were age- and sex-matched. The re","PubTator3","Investigation of the low-density lipoprotein receptor gene and cholesterol as a risk factor for migraine.","Journal of the neurological sciences","2004"
"15549560","PNR","9038","Cluster headache (CH) is characterised by unilateral pain and ipsilateral autonomic features. To date, no molecular genetic evidence has been shown for CH. Small pedigrees and low penetrance render the identification of the CH-gene quite difficult. Nonetheless the association of CH and migraine to a new class of amine, namely trace or elusive amines such as tyramine, octopamine and synephrine, has recently been demonstrated. In particular, in comparison to healthy control subjects, all these neu","PubTator3","Elusive amines and cluster headache: mutational analysis of trace amine receptor cluster on chromosome 6q23.","Neurological sciences : official journal of the Italian Neurological Society and of the Italian Society of Clinical Neurophysiology","2004"
