"Gene","TargetID","GeneName","Score"
"COL2A1","ENSG00000139219","collagen type II alpha 1 chain",0.00443495825621642
"RPL15","ENSG00000174748","ribosomal protein L15",0.00443495825621642
"GABBR2","ENSG00000136928","gamma-aminobutyric acid type B receptor subunit 2",0.00443495825621642
"PSMB5","ENSG00000100804","proteasome 20S subunit beta 5",0.00443495825621642
"NPR1","ENSG00000169418","natriuretic peptide receptor 1",0.00443495825621642
"NMU","ENSG00000109255","neuromedin U",0.00443495825621642
"PGM3","ENSG00000013375","phosphoglucomutase 3",0.00443495825621642
"NTF4","ENSG00000225950","neurotrophin 4",0.00443495825621642
"NTRK3","ENSG00000140538","neurotrophic receptor tyrosine kinase 3",0.00443495825621642
"GADD45A","ENSG00000116717","growth arrest and DNA damage inducible alpha",0.00443495825621642
"KIAA1217","ENSG00000120549","KIAA1217",0.00443495825621642
"ZMIZ1","ENSG00000108175","zinc finger MIZ-type containing 1",0.00443495825621642
"ZKSCAN7","ENSG00000196345","zinc finger with KRAB and SCAN domains 7",0.00443495825621642
"PRDX2","ENSG00000167815","peroxiredoxin 2",0.00443495825621642
"STXBP5","ENSG00000164506","syntaxin binding protein 5",0.00443495825621642
"GABRR3","ENSG00000183185","gamma-aminobutyric acid type A receptor subunit rho3",0.00443495825621642
"PAPLN","ENSG00000100767","papilin, proteoglycan like sulfated glycoprotein",0.00443495825621642
"GABRR2","ENSG00000111886","gamma-aminobutyric acid type A receptor subunit rho2",0.00443495825621642
"HAAO","ENSG00000162882","3-hydroxyanthranilate 3,4-dioxygenase",0.00443495825621642
"KCNA4","ENSG00000182255","potassium voltage-gated channel subfamily A member 4",0.00443495825621642
"MZF1","ENSG00000099326","myeloid zinc finger 1",0.00443495825621642
"ARHGAP25","ENSG00000163219","Rho GTPase activating protein 25",0.00443495825621642
"ECE1","ENSG00000117298","endothelin converting enzyme 1",0.00443495825621642
"MBTD1","ENSG00000011258","mbt domain containing 1",0.00443495825621642
"PRKACA","ENSG00000072062","protein kinase cAMP-activated catalytic subunit alpha",0.00443495825621642
"CD55","ENSG00000196352","CD55 molecule (Cromer blood group)",0.00443495825621642
"CXCL11","ENSG00000169248","C-X-C motif chemokine ligand 11",0.00443495825621642
"RABGAP1L","ENSG00000152061","RAB GTPase activating protein 1 like",0.00443495825621642
"ST18","ENSG00000147488","ST18 C2H2C-type zinc finger transcription factor",0.00443495825621642
"ITLN1","ENSG00000179914","intelectin 1",0.00443495825621642
"RPL41","ENSG00000229117","ribosomal protein L41",0.00443495825621642
"PNCK","ENSG00000130822","pregnancy up-regulated nonubiquitous CaM kinase",0.00443495825621642
"NRAS","ENSG00000213281","NRAS proto-oncogene, GTPase",0.00443495825621642
"ELFN1","ENSG00000225968","extracellular leucine rich repeat and fibronectin type III domain containing 1",0.00443495825621642
"IL15RA","ENSG00000134470","interleukin 15 receptor subunit alpha",0.00443495825621642
"PPP1R3A","ENSG00000154415","protein phosphatase 1 regulatory subunit 3A",0.00443495825621642
"CXCL12","ENSG00000107562","C-X-C motif chemokine ligand 12",0.00441442604206727
"HADHA","ENSG00000084754","hydroxyacyl-CoA dehydrogenase trifunctional multienzyme complex subunit alpha",0.00441442604206727
"TMEM132A","ENSG00000006118","transmembrane protein 132A",0.00441442604206727
"OMG","ENSG00000126861","oligodendrocyte myelin glycoprotein",0.00441442604206727
"GNB3","ENSG00000111664","G protein subunit beta 3",0.0043220310783961
"LAMC2","ENSG00000058085","laminin subunit gamma 2",0.0043220310783961
"PKM","ENSG00000067225","pyruvate kinase M1/2",0.0043220310783961
"SLC22A4","ENSG00000197208","solute carrier family 22 member 4",0.00425016832887407
"FLG","ENSG00000143631","filaggrin",0.00425016832887407
"ADRB3","ENSG00000188778","adrenoceptor beta 3",0.00425016832887407
"POU3F3","ENSG00000198914","POU class 3 homeobox 3",0.00425016832887407
"HK2","ENSG00000159399","hexokinase 2",0.00425016832887407
"COCH","ENSG00000100473","cochlin",0.00425016832887407
"WNK3","ENSG00000196632","WNK lysine deficient protein kinase 3",0.00425016832887407
"HLA-DQA2","ENSG00000237541","major histocompatibility complex, class II, DQ alpha 2",0.00425016832887407
"ESPL1","ENSG00000135476","extra spindle pole bodies like 1, separase",0.00425016832887407
"ANXA3","ENSG00000138772","annexin A3",0.00425016832887407
"ZNF66","ENSG00000160229","zinc finger protein 66",0.00425016832887407
"BRPF3","ENSG00000096070","bromodomain and PHD finger containing 3",0.00425016832887407
"ENSG00000269707","ENSG00000269707","novel transcript, sense overlapping POU3F3",0.00425016832887407
"EXO1","ENSG00000174371","exonuclease 1",0.00425016832887407
"ETAA1","ENSG00000143971","ETAA1 activator of ATR kinase",0.00425016832887407
"GNB1","ENSG00000078369","G protein subunit beta 1",0.00425016832887407
"CPA6","ENSG00000165078","carboxypeptidase A6",0.00425016832887407
"GFRA1","ENSG00000151892","GDNF family receptor alpha 1",0.00425016832887407
"SLC12A2","ENSG00000064651","solute carrier family 12 member 2",0.00425016832887407
"SERPINB5","ENSG00000206075","serpin family B member 5",0.00425016832887407
"SCAI","ENSG00000173611","suppressor of cancer cell invasion",0.00425016832887407
"PPP4R1","ENSG00000154845","protein phosphatase 4 regulatory subunit 1",0.00425016832887407
"TEK","ENSG00000120156","TEK receptor tyrosine kinase",0.00422963611472492
"CASR","ENSG00000036828","calcium sensing receptor",0.00406537840153172
"MT-TK","ENSG00000210156","mitochondrially encoded tRNA-Lys (AAA/G)",0.00406537840153172
"CCL8","ENSG00000108700","C-C motif chemokine ligand 8",0.00406537840153172
"NPY4R","ENSG00000204174","neuropeptide Y receptor Y4",0.00406537840153172
"GP1BA","ENSG00000185245","glycoprotein Ib platelet subunit alpha",0.00406537840153172
"NEGR1","ENSG00000172260","neuronal growth regulator 1",0.00406537840153172
"CD34","ENSG00000174059","CD34 molecule",0.00406537840153172
"KCNQ5","ENSG00000185760","potassium voltage-gated channel subfamily Q member 5",0.00406537840153172
"ATG13","ENSG00000175224","autophagy related 13",0.00406537840153172
"ACTB","ENSG00000075624","actin beta",0.00406537840153172
"RAMP3","ENSG00000122679","receptor activity modifying protein 3",0.00406537840153172
"NPY4R2","ENSG00000264717","neuropeptide Y receptor Y4-2",0.00406537840153172
"DGKG","ENSG00000058866","diacylglycerol kinase gamma",0.00406537840153172
"GPR158","ENSG00000151025","G protein-coupled receptor 158",0.00406537840153172
"CHRM1","ENSG00000168539","cholinergic receptor muscarinic 1",0.00406537840153172
"NAV3","ENSG00000067798","neuron navigator 3",0.00406537840153172
"MR1","ENSG00000153029","major histocompatibility complex, class I-related",0.00406537840153172
"HCN3","ENSG00000143630","hyperpolarization activated cyclic nucleotide gated potassium channel 3",0.00406537840153172
"WNK2","ENSG00000165238","WNK lysine deficient protein kinase 2",0.00406537840153172
"PPA1","ENSG00000180817","inorganic pyrophosphatase 1",0.00406537840153172
"ANGPT2","ENSG00000091879","angiopoietin 2",0.00406537840153172
"HSP90B2P","ENSG00000259706","heat shock protein 90 beta family member 2, pseudogene",0.00406537840153172
"NEK4","ENSG00000114904","NIMA related kinase 4",0.00406537840153172
"PAG1","ENSG00000076641","phosphoprotein membrane anchor with glycosphingolipid microdomains 1",0.00402431397323342
"PRDX1","ENSG00000117450","peroxiredoxin 1",0.00402431397323342
"MT1H","ENSG00000205358","metallothionein 1H",0.00395512041155078
"MT1B","ENSG00000169688","metallothionein 1B",0.00395512041155078
"MT1X","ENSG00000187193","metallothionein 1X",0.00395512041155078
"MT1F","ENSG00000198417","metallothionein 1F",0.00395512041155078
"MT1IP","ENSG00000290663","metallothionein 1I, pseudogene ",0.00395512041155078
"MT1M","ENSG00000205364","metallothionein 1M",0.00395512041155078
"MT1A","ENSG00000205362","metallothionein 1A",0.00395512041155078
"MT1JP","ENSG00000290662","metallothionein 1J, pseudogene ",0.00395512041155078
"MT1E","ENSG00000169715","metallothionein 1E",0.00395512041155078
"MT1G","ENSG00000125144","metallothionein 1G",0.00395512041155078
"ALG1","ENSG00000033011","ALG1 chitobiosyldiphosphodolichol beta-mannosyltransferase",0.00395512041155078
"GDNF","ENSG00000168621","glial cell derived neurotrophic factor",0.0039499873580135
"CAMK2A","ENSG00000070808","calcium/calmodulin dependent protein kinase II alpha",0.00389598763480123
"CAMK2G","ENSG00000148660","calcium/calmodulin dependent protein kinase II gamma",0.00384979015296564
"CAMK2B","ENSG00000058404","calcium/calmodulin dependent protein kinase II beta",0.00384979015296564
"PTGER4","ENSG00000171522","prostaglandin E receptor 4",0.0038267940731186
"C4A","ENSG00000244731","complement C4A (Chido/Rodgers blood group)",0.00375739518929447
"ARHGAP28","ENSG00000088756","Rho GTPase activating protein 28",0.00369579854684702
"LMNA","ENSG00000160789","lamin A/C",0.00369579854684702
"TOM1L2","ENSG00000175662","target of myb1 like 2 membrane trafficking protein",0.00369579854684702
"MTPN","ENSG00000105887","myotrophin",0.00369579854684702
"PACSIN3","ENSG00000165912","protein kinase C and casein kinase substrate in neurons 3",0.00369579854684702
"RBMS2","ENSG00000076067","RNA binding motif single stranded interacting protein 2",0.00369579854684702
"CYP21A2","ENSG00000231852","cytochrome P450 family 21 subfamily A member 2",0.00369579854684702
"SPAG1","ENSG00000104450","sperm associated antigen 1",0.00369579854684702
"FAM85B","ENSG00000253893","family with sequence similarity 85 member B",0.00369579854684702
"MYO16","ENSG00000041515","myosin XVI",0.00369579854684702
"UTP3","ENSG00000132467","UTP3 small subunit processome component",0.00369579854684702
"RERG","ENSG00000134533","RAS like estrogen regulated growth inhibitor",0.00369579854684702
"ITPRID2","ENSG00000138434","ITPR interacting domain containing 2",0.00369579854684702
"AMY2B","ENSG00000240038","amylase alpha 2B",0.00369579854684702
"NPEPPS","ENSG00000141279","aminopeptidase puromycin sensitive",0.00369579854684702
"TMEM176A","ENSG00000002933","transmembrane protein 176A",0.00369579854684702
"TRIM21","ENSG00000132109","tripartite motif containing 21",0.00369579854684702
"RGS16","ENSG00000143333","regulator of G protein signaling 16",0.00369579854684702
"SLC1A1","ENSG00000106688","solute carrier family 1 member 1",0.00369579854684702
"UBE2Z","ENSG00000159202","ubiquitin conjugating enzyme E2 Z",0.00369579854684702
"APOC3","ENSG00000110245","apolipoprotein C3",0.00369579854684702
"EXOSC2","ENSG00000130713","exosome component 2",0.00369579854684702
"NHEJ1","ENSG00000187736","non-homologous end joining factor 1",0.00369579854684702
"NRF1","ENSG00000106459","nuclear respiratory factor 1",0.00369579854684702
"AMY2A","ENSG00000243480","amylase alpha 2A",0.00369579854684702
"CYP4B1","ENSG00000142973","cytochrome P450 family 4 subfamily B member 1",0.00369579854684702
"SLC12A5","ENSG00000124140","solute carrier family 12 member 5",0.00369579854684702
"NEO1","ENSG00000067141","neogenin 1",0.00369579854684702
"NXPH4","ENSG00000182379","neurexophilin 4",0.00369579854684702
"ESRRA","ENSG00000173153","estrogen related receptor alpha",0.00369579854684702
"IKBKG","ENSG00000269335","inhibitor of nuclear factor kappa B kinase regulatory subunit gamma",0.00369579854684702
"C20orf96","ENSG00000196476","chromosome 20 open reading frame 96",0.00369579854684702
"ARHGAP4","ENSG00000089820","Rho GTPase activating protein 4",0.00369579854684702
"ADGRG1","ENSG00000205336","adhesion G protein-coupled receptor G1",0.00369579854684702
"FAM86B3P","ENSG00000173295","family with sequence similarity 86 member B3, pseudogene",0.00369579854684702
"NEFH","ENSG00000100285","neurofilament heavy chain",0.00369579854684702
"HAVCR1","ENSG00000113249","hepatitis A virus cellular receptor 1",0.00369579854684702
"TRPC3","ENSG00000138741","transient receptor potential cation channel subfamily C member 3",0.00369579854684702
"CALR","ENSG00000179218","calreticulin",0.00369579854684702
"COL5A2","ENSG00000204262","collagen type V alpha 2 chain",0.00369579854684702
"CHST6","ENSG00000183196","carbohydrate sulfotransferase 6",0.00369579854684702
"MYOZ2","ENSG00000172399","myozenin 2",0.00369579854684702
"VAMP5","ENSG00000168899","vesicle associated membrane protein 5",0.00369579854684702
"CYP24A1","ENSG00000019186","cytochrome P450 family 24 subfamily A member 1",0.00369579854684702
"USP34","ENSG00000115464","ubiquitin specific peptidase 34",0.00369579854684702
"HABP2","ENSG00000148702","hyaluronan binding protein 2",0.00369579854684702
"FER","ENSG00000151422","FER tyrosine kinase",0.00369579854684702
"LEPROTL1","ENSG00000104660","leptin receptor overlapping transcript like 1",0.00369579854684702
"EIF6","ENSG00000242372","eukaryotic translation initiation factor 6",0.00369579854684702
"MICA","ENSG00000204520","MHC class I polypeptide-related sequence A",0.00369579854684702
"UTP6","ENSG00000108651","UTP6 small subunit processome component",0.00369579854684702
"RARA","ENSG00000131759","retinoic acid receptor alpha",0.00369579854684702
"BBS4","ENSG00000140463","Bardet-Biedl syndrome 4",0.00369579854684702
"HNF4A","ENSG00000101076","hepatocyte nuclear factor 4 alpha",0.00369579854684702
"IRS1","ENSG00000169047","insulin receptor substrate 1",0.00369579854684702
"GLUL","ENSG00000135821","glutamate-ammonia ligase",0.00369579854684702
"GTF2H1","ENSG00000110768","general transcription factor IIH subunit 1",0.00369579854684702
"GDF5","ENSG00000125965","growth differentiation factor 5",0.00369579854684702
"NNT","ENSG00000112992","nicotinamide nucleotide transhydrogenase",0.00369579854684702
"PCDHA3","ENSG00000255408","protocadherin alpha 3",0.00369579854684702
"PIK3C2A","ENSG00000011405","phosphatidylinositol-4-phosphate 3-kinase catalytic subunit type 2 alpha",0.00369579854684702
"RP1","ENSG00000104237","RP1 axonemal microtubule associated",0.00369579854684702
"TPSD1","ENSG00000095917","tryptase delta 1",0.00369579854684702
"MYH7","ENSG00000092054","myosin heavy chain 7",0.00369579854684702
"HLA-B","ENSG00000234745","major histocompatibility complex, class I, B",0.00369579854684702
"FADS3","ENSG00000221968","fatty acid desaturase 3",0.00369579854684702
"FAM117B","ENSG00000138439","family with sequence similarity 117 member B",0.00369579854684702
"FADS1","ENSG00000149485","fatty acid desaturase 1",0.00369579854684702
"VAMP8","ENSG00000118640","vesicle associated membrane protein 8",0.00369579854684702
"KHDRBS1","ENSG00000121774","KH RNA binding domain containing, signal transduction associated 1",0.00369579854684702
"PITPNM2","ENSG00000090975","phosphatidylinositol transfer protein membrane associated 2",0.00369579854684702
"YY1AP1","ENSG00000163374","YY1 associated protein 1",0.00369579854684702
"NOMO2","ENSG00000185164","NODAL modulator 2",0.00369579854684702
"INTS1","ENSG00000164880","integrator complex subunit 1",0.00369579854684702
"CDC27","ENSG00000004897","cell division cycle 27",0.00369579854684702
"TKT","ENSG00000163931","transketolase",0.00369579854684702
"ZMYND12","ENSG00000066185","zinc finger MYND-type containing 12",0.00369579854684702
"PIGP","ENSG00000185808","phosphatidylinositol glycan anchor biosynthesis class P",0.00369579854684702
"CSNK1G2","ENSG00000133275","casein kinase 1 gamma 2",0.00369579854684702
"EPHA5","ENSG00000145242","EPH receptor A5",0.00369579854684702
"RHOBTB2","ENSG00000008853","Rho related BTB domain containing 2",0.00369579854684702
"KLK3","ENSG00000142515","kallikrein related peptidase 3",0.00369579854684702
"RPS19","ENSG00000105372","ribosomal protein S19",0.00369579854684702
"TFCP2","ENSG00000135457","transcription factor CP2",0.00369579854684702
"KRT76","ENSG00000185069","keratin 76",0.00369579854684702
"CCL19","ENSG00000172724","C-C motif chemokine ligand 19",0.00369579854684702
"GDPD3","ENSG00000102886","glycerophosphodiester phosphodiesterase domain containing 3",0.00369579854684702
"CPZ","ENSG00000109625","carboxypeptidase Z",0.00369579854684702
"COX4I1","ENSG00000131143","cytochrome c oxidase subunit 4I1",0.00369579854684702
"DDX49","ENSG00000105671","DEAD-box helicase 49",0.00369579854684702
"UTP18","ENSG00000011260","UTP18 small subunit processome component",0.00369579854684702
"THRA","ENSG00000126351","thyroid hormone receptor alpha",0.00369579854684702
"PCDH15","ENSG00000150275","protocadherin related 15",0.00369579854684702
"DCLRE1C","ENSG00000152457","DNA cross-link repair 1C",0.00369579854684702
"SLC34A1","ENSG00000131183","solute carrier family 34 member 1",0.00369579854684702
